Type	Part Number	Brand	Model	Rank	Score	Samples	URL	Name	Codename	Cores	Socket	Process	Clock	Multi	Cache L1/L2/L3	TDP	Released	Price	
CPU		Intel	Xeon E3-1225 v3	100	71	745	http://cpu.userbenchmark.com/SpeedTest/12983/IntelR-XeonR-CPU-E3-1225-v3---320GHz	Xeon E3-1225 v3	Haswell-WS	4 	Intel Socket 1150	22 nm	3200&nbsp;MHz	32.0x	64K / 256K / 8192K	84W	Jun 2013		
CPU		Intel	Core i5-3570	101	70.9	12576	http://cpu.userbenchmark.com/SpeedTest/793/IntelR-CoreTM-i5-3570-CPU---340GHz	Core i5-3570	Ivy Bridge	4 	Intel Socket 1155	22 nm	3400&nbsp;MHz	34.0x	64K / 256K / 6144K	77W	Jun 2012	1999	
CPU	BX80677I37320	Intel	Core i3-7320	102	70.7	51	http://cpu.userbenchmark.com/Intel-Core-i3-7320/Rating/3888	Core i3-7320T	Kaby Lake	2  / 4	Intel Socket 1151	14 nm	3600&nbsp;MHz	36.0x	64K / 256K / 4096K	35W	Jul 2017		
CPU		Intel	Core i7-7700HQ	103	70.4	36115	http://cpu.userbenchmark.com/SpeedTest/211019/IntelR-CoreTM-i7-7700HQ-CPU---280GHz											11580	
CPU	BX80637I73770	Intel	Core i7-3770	104	70.3	39765	http://cpu.userbenchmark.com/Intel-Core-i7-3770/Rating/1979	Core i7-3770K	Ivy Bridge	4  / 8	Intel Socket 1155	22 nm	3500&nbsp;MHz	35.0x	64K / 256K / 8192K	77W	Apr 2012	2699	
CPU		Intel	Core i7 X 000	105	70.1	43	http://cpu.userbenchmark.com/SpeedTest/2446/IntelR-CoreTM-i7-CPU-------X-000----333GHz												
CPU		Intel	Xeon E3-1275 V2	106	70.1	43	http://cpu.userbenchmark.com/SpeedTest/4507/IntelR-XeonR-CPU-E3-1275-V2---350GHz	Xeon E3-1275 v2	Ivy Bridge	4  / 8	Intel Socket 1155	22 nm	3500&nbsp;MHz	35.0x	64K / 256K / 8192K	77W	May 2012	2760	
CPU		Intel	Core i7 X 990	107	70	777	http://cpu.userbenchmark.com/SpeedTest/2590/IntelR-CoreTM-i7-CPU-------X-990----347GHz	Core i7-990X	Gulftown	6  / 12	Intel Socket 1366	32 nm	3466&nbsp;MHz	26.0x	64K / 256K / 12288K	130W	Feb 2011		
CPU		Intel	Xeon E3-1240 V2	108	70	512	http://cpu.userbenchmark.com/SpeedTest/5484/IntelR-XeonR-CPU-E3-1240-V2---340GHz	Xeon E3-1240 v2	Ivy Bridge	4  / 8	Intel Socket 1155	22 nm	3400&nbsp;MHz	34.0x	64K / 256K / 8192K	69W	May 2012		
CPU		Intel	Core i5-4590S	109	69.7	1139	http://cpu.userbenchmark.com/SpeedTest/13459/IntelR-CoreTM-i5-4590S-CPU---300GHz	Core i5-4590S	Haswell	4 	Intel Socket 1150	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 6144K	65W	May 2014	1505	
CPU		Intel	Core i7-5700HQ	110	69.7	3803	http://cpu.userbenchmark.com/SpeedTest/30103/IntelR-CoreTM-i7-5700HQ-CPU---270GHz											13999	
CPU		Intel	Xeon E5-1620 v2	111	69.5	814	http://cpu.userbenchmark.com/SpeedTest/8354/IntelR-XeonR-CPU-E5-1620-v2---370GHz	Xeon E5-1620 v2	Ivy Bridge-E	4  / 8	Intel Socket 2011	22 nm	3700&nbsp;MHz	37.0x	64K / 256K / 10240K	130W	Sep 2013		
CPU		Intel	Xeon W3690	112	69.5	669	http://cpu.userbenchmark.com/SpeedTest/9677/IntelR-XeonR-CPU-----------W3690----347GHz	Xeon W3690	Gulftown	6  / 12	Intel Socket 1366	32 nm	3466&nbsp;MHz	26.0x	64K / 256K / 12288K	130W	Feb 2011		
CPU		Intel	Core i5-3550	113	69.4	3461	http://cpu.userbenchmark.com/SpeedTest/846/IntelR-CoreTM-i5-3550-CPU---330GHz	Core i5-3550	Ivy Bridge	4 	Intel Socket 1155	22 nm	3300&nbsp;MHz	33.0x	64K / 256K / 6144K	77W	Apr 2012	1790	
CPU	YD1200BBAEBOX	AMD	Ryzen 3 1200	114	69.2	1936	http://cpu.userbenchmark.com/AMD-Ryzen-3-1200/Rating/3931	Ryzen 3 PRO 1200	Zen	4  / 8	AMD Socket AM4	14 nm	3100&nbsp;MHz	31.0x	96K / 512K / 8192K	65W	Jun 2017	850	
CPU		Intel	Xeon X5690	115	68.9	314	http://cpu.userbenchmark.com/SpeedTest/16752/IntelR-XeonR-CPU-----------X5690----347GHz	Xeon X5690	Westmere-EP	6  / 12	Intel Socket 1366	32 nm	3466&nbsp;MHz	26.0x	64K / 256K / 12288K	130W	Feb 2011		
CPU		Intel	Core i7-3820	116	68.8	9953	http://cpu.userbenchmark.com/SpeedTest/739/IntelR-CoreTM-i7-3820-CPU---360GHz	Core i7-3820QM	Ivy Bridge	4  / 8	Intel Socket G2 (988B)	22 nm	2700&nbsp;MHz	27.0x	64K / 256K / 8192K	45W	Apr 2012	2590	
CPU		Intel	Core i7-6820HK	117	68.8	4338	http://cpu.userbenchmark.com/SpeedTest/36404/IntelR-CoreTM-i7-6820HK-CPU---270GHz											22390	
CPU		Intel	Core i7-4930MX	118	68.8	257	http://cpu.userbenchmark.com/SpeedTest/2453/IntelR-CoreTM-i7-4930MX-CPU---300GHz	Core i7-4930MX	Haswell	4  / 8	Intel Socket G3	22 nm	3000&nbsp;MHz	30.0x	64K / 256K / 8192K	57W	Apr 2013		
CPU		Intel	Core i7-3770S	119	68.7	1315	http://cpu.userbenchmark.com/SpeedTest/2218/IntelR-CoreTM-i7-3770S-CPU---310GHz	Core i7-3770S	Ivy Bridge	4  / 8	Intel Socket 1155	22 nm	3100&nbsp;MHz	31.0x	64K / 256K / 8192K	65W	Apr 2012	8998	
CPU		Intel	Xeon E3-1245 V2	120	68.5	268	http://cpu.userbenchmark.com/SpeedTest/5622/IntelR-XeonR-CPU-E3-1245-V2---340GHz	Xeon E3-1245 v2	Ivy Bridge	4  / 8	Intel Socket 1155	22 nm	3400&nbsp;MHz	34.0x	64K / 256K / 8192K	77W	May 2012	2130	
CPU		Intel	Core i7 X 980	121	68.4	1637	http://cpu.userbenchmark.com/SpeedTest/1822/IntelR-CoreTM-i7-CPU-------X-980----333GHz	Core i7-980X	Gulftown	6  / 12	Intel Socket 1366	32 nm	3333&nbsp;MHz	25.0x	64K / 256K / 12288K	130W	Mar 2010	28298	
CPU	YD1400BBAEBOX	AMD	Ryzen 5 1400	122	68.4	3730	http://cpu.userbenchmark.com/AMD-Ryzen-5-1400/Rating/3922	Ryzen 5 1400	Zen	4  / 8	AMD Socket AM4	14 nm	3200&nbsp;MHz	32.0x	96K / 512K / 8192K	65W	Apr 2017	1190	
CPU	BX80662I56400	Intel	Core i5-6400	123	68.3	26623	http://cpu.userbenchmark.com/Intel-Core-i5-6400/Rating/3512	Core i5-6400	Skylake	4 	Intel Socket 1151	14 nm	2700&nbsp;MHz	27.0x	64K / 256K / 6144K	65W	Jul 2015	2699	
CPU		Intel	Core i5-4570S	124	68	1140	http://cpu.userbenchmark.com/SpeedTest/5965/IntelR-CoreTM-i5-4570S-CPU---290GHz	Core i5-4570S	Haswell	4 	Intel Socket 1150	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 6144K	65W	Jun 2013	1489	
CPU	BX80677I37300	Intel	Core i3-7300	125	68	158	http://cpu.userbenchmark.com/Intel-Core-i3-7300/Rating/3893	Core i3-7300	Kaby Lake	2  / 4	Intel Socket 1151	14 nm	4000&nbsp;MHz	40.0x	64K / 256K / 4096K	51W	Jan 2017	1060	
CPU		Intel	Xeon E3-1220 v3	126	68	477	http://cpu.userbenchmark.com/SpeedTest/5983/IntelR-XeonR-CPU-E3-1220-v3---310GHz	Xeon E3-1220 v3	Haswell-WS	4 	Intel Socket 1150	22 nm	3100&nbsp;MHz	31.0x	64K / 256K / 8192K	80W	Jun 2013		
CPU		Intel	Core i7-3920XM	127	67.9	171	http://cpu.userbenchmark.com/SpeedTest/5061/IntelR-CoreTM-i7-3920XM-CPU---290GHz	Core i7-3920XM	Ivy Bridge	4  / 8	Intel Socket G2 (988B)	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 8192K	55W	Apr 2012		
CPU		Intel	Xeon W3680	128	67.6	593	http://cpu.userbenchmark.com/SpeedTest/12335/IntelR-XeonR-CPU-----------W3680----333GHz	Xeon W3680	Gulftown	6  / 12	Intel Socket 1366	32 nm	3333&nbsp;MHz	25.0x	64K / 256K / 12288K	130W	Mar 2010		
CPU		Intel	Xeon E3-1225 V2	129	67.5	336	http://cpu.userbenchmark.com/SpeedTest/5015/IntelR-XeonR-CPU-E3-1225-V2---320GHz	Xeon E3-1225 v2	Ivy Bridge	4 	Intel Socket 1155	22 nm	3200&nbsp;MHz	32.0x	64K / 256K / 8192K	77W	May 2012		
CPU	BX80662I36320	Intel	Core i3-6320	130	67.5	473	http://cpu.userbenchmark.com/Intel-Core-i3-6320/Rating/3535	Core i3-6320	Skylake	2  / 4	Intel Socket 1151	14 nm	3900&nbsp;MHz	39.0x	64K / 256K / 4096K	51W	Sep 2015		
CPU	BX80637I53470	Intel	Core i5-3470	131	67.3	24871	http://cpu.userbenchmark.com/Intel-Core-i5-3470/Rating/2771	Core i5-3470	Ivy Bridge	4 	Intel Socket 1155	22 nm	3200&nbsp;MHz	32.0x	64K / 256K / 6144K	77W	Jun 2012	1590	
CPU		Intel	Xeon E5-1620 0	132	67.3	1497	http://cpu.userbenchmark.com/SpeedTest/2930/IntelR-XeonR-CPU-E5-1620-0---360GHz	Xeon E5-1620 v2	Ivy Bridge-E	4  / 8	Intel Socket 2011	22 nm	3700&nbsp;MHz	37.0x	64K / 256K / 10240K	130W	Sep 2013	10460	
CPU		Intel	Core i7-3940XM	133	67.3	415	http://cpu.userbenchmark.com/SpeedTest/7092/IntelR-CoreTM-i7-3940XM-CPU---300GHz	Core i7-3940XM	Ivy Bridge	4  / 8	Intel Socket G2 (988B)	22 nm	3000&nbsp;MHz	30.0x	64K / 256K / 8192K	55W	Sep 2012		
CPU		Intel	Core i5-7300HQ	134	66.8	7945	http://cpu.userbenchmark.com/SpeedTest/223877/IntelR-CoreTM-i5-7300HQ-CPU---250GHz											9800	
CPU		Intel	Core i7-7567U	135	66.4	134	http://cpu.userbenchmark.com/SpeedTest/219709/IntelR-CoreTM-i7-7567U-CPU---350GHz												
CPU		Intel	Xeon E5-2690 v2	136	66.4	60	http://cpu.userbenchmark.com/SpeedTest/13436/IntelR-XeonR-CPU-E5-2690-v2---300GHz	Xeon E5-2690 v2	Ivy Bridge-EP	10  / 20	Intel Socket 2011	22 nm	3000&nbsp;MHz	30.0x	64K / 256K / 25600K	130W	Sep 2013		
CPU		Intel	Core i7-6820HQ	137	66.3	4185	http://cpu.userbenchmark.com/SpeedTest/43500/IntelR-CoreTM-i7-6820HQ-CPU---270GHz											24890	
CPU		Intel	Xeon E3-1265L v3	138	66.2	26	http://cpu.userbenchmark.com/SpeedTest/20266/IntelR-XeonR-CPU-E3-1265L-v3---250GHz	Xeon E3-1265L v3	Haswell-WS	4  / 8	Intel Socket 1150	22 nm	2500&nbsp;MHz	25.0x	64K / 256K / 8192K	45W	Jun 2013		
CPU		Intel	Xeon E3-1230 V2	139	66.2	1194	http://cpu.userbenchmark.com/SpeedTest/652/IntelR-XeonR-CPU-E3-1230-V2---330GHz	Xeon E3-1230 v2	Ivy Bridge	4  / 8	Intel Socket 1155	22 nm	3300&nbsp;MHz	33.0x	64K / 256K / 8192K	69W	May 2012	2099	
CPU		Intel	Core i7 980	140	66.1	444	http://cpu.userbenchmark.com/SpeedTest/3336/IntelR-CoreTM-i7-CPU---------980----333GHz	Core i7-4980HQ	Crystalwell	4  / 8	Intel BGA1364	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 8192K	47W	Sep 2013	28298	
CPU	BX80646I54460	Intel	Core i5-4460	141	66.1	43391	http://cpu.userbenchmark.com/Intel-Core-i5-4460/Rating/2310											1285	
CPU	BX80677I37100	Intel	Core i3-7100	142	66	5631	http://cpu.userbenchmark.com/Intel-Core-i3-7100/Rating/3891	Core i3-7100T	Kaby Lake	2  / 4	Intel Socket 1151	14 nm	3400&nbsp;MHz	34.0x	64K / 256K / 3072K	35W	Jan 2017	780	
CPU		Intel	Core i7-4770T	143	66	130	http://cpu.userbenchmark.com/SpeedTest/4415/IntelR-CoreTM-i7-4770T-CPU---250GHz	Core i7-4770TE	Haswell	4  / 8	Intel Socket 1150	22 nm	2300&nbsp;MHz	23.0x	64K / 256K / 8192K	45W	Jun 2013		
CPU		Intel	Core i7-4910MQ	144	65.9	1150	http://cpu.userbenchmark.com/SpeedTest/9700/IntelR-CoreTM-i7-4910MQ-CPU---290GHz	Core i7-4910MQ	Haswell	4  / 8	Intel Socket G3	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 8192K	47W	Jan 2014	27598	
CPU		Intel	Core i7-4810MQ	145	65.8	4356	http://cpu.userbenchmark.com/SpeedTest/7168/IntelR-CoreTM-i7-4810MQ-CPU---280GHz	Core i7-4810MQ	Haswell	4  / 8	Intel Socket G3	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 8192K	47W	Jan 2014	17500	
CPU		Intel	Core i7-8550U	146	65.5	400	http://cpu.userbenchmark.com/SpeedTest/320742/IntelR-CoreTM-i7-8550U-CPU---180GHz											11760	
CPU		Intel	Xeon E31270	147	65.4	287	http://cpu.userbenchmark.com/SpeedTest/5604/IntelR-XeonR-CPU-E31270---340GHz												
CPU		Intel	Core i7 970	148	65.3	806	http://cpu.userbenchmark.com/SpeedTest/8374/IntelR-CoreTM-i7-CPU---------970----320GHz	Core i7-3970X	Sandy Bridge-E	6  / 12	Intel Socket 2011	32 nm	3500&nbsp;MHz	35.0x	64K / 256K / 15360K	150W	Nov 2012	14350	
CPU	BX80662I36300	Intel	Core i3-6300	149	65.2	687	http://cpu.userbenchmark.com/Intel-Core-i3-6300/Rating/3536	Core i3-6300	Skylake	2  / 4	Intel Socket 1151	14 nm	3800&nbsp;MHz	38.0x	64K / 256K / 4096K	51W	Sep 2015	975	
CPU		Intel	Core i5-3450	150	65	7237	http://cpu.userbenchmark.com/SpeedTest/161/IntelR-CoreTM-i5-3450-CPU---310GHz	Core i5-3450	Ivy Bridge	4 	Intel Socket 1155	22 nm	3100&nbsp;MHz	31.0x	64K / 256K / 6144K	77W	Apr 2012	1590	
CPU	BX80623I72600	Intel	Core i7-2600	151	65	29722	http://cpu.userbenchmark.com/Intel-Core-i7-2600/Rating/620	Core i7-2600K	Sandy Bridge	4  / 8	Intel Socket 1155	32 nm	3400&nbsp;MHz	34.0x	64K / 256K / 8192K	95W	Jan 2011	2220	
CPU		Intel	Core i7-4960HQ	152	64.9	98	http://cpu.userbenchmark.com/SpeedTest/9629/IntelR-CoreTM-i7-4960HQ-CPU---260GHz	Core i7-4960HQ	Crystalwell	4  / 8	Intel BGA1364	22 nm	2600&nbsp;MHz	26.0x	64K / 256K / 8192K	47W	Sep 2013		
CPU		Intel	Core i5-2500	153	64.8	11888	http://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz	Core i5-2500K	Sandy Bridge	4 	Intel Socket 1155	32 nm	3300&nbsp;MHz	33.0x	64K / 256K / 6144K	95W	Jan 2011	1590	
CPU	BX80646I54440	Intel	Core i5-4440	154	64.8	14263	http://cpu.userbenchmark.com/Intel-Core-i5-4440/Rating/1993	Core i5-4440	Haswell	4 	Intel Socket 1150	22 nm	3100&nbsp;MHz	31.0x	64K / 256K / 6144K	84W	Sep 2013	1200	
CPU	BX80647I74900MQ	Intel	Core i7-4900MQ	155	64.8	1212	http://cpu.userbenchmark.com/Intel-Core-i7-4900MQ/Rating/1994	Core i7-4900MQ	Haswell	4  / 8	Intel Socket G3	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 8192K	47W	Apr 2013		
CPU		Intel	Core i7-6700HQ	156	64.6	77477	http://cpu.userbenchmark.com/SpeedTest/34954/IntelR-CoreTM-i7-6700HQ-CPU---260GHz											7890	
CPU		Intel	Core i5-3475S	157	64.6	89	http://cpu.userbenchmark.com/SpeedTest/10117/IntelR-CoreTM-i5-3475S-CPU---290GHz	Core i5-3475S	Ivy Bridge	4 	Intel Socket 1155	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 6144K	65W	Jun 2012		
CPU		Intel	Core i5-3470S	158	64.2	1348	http://cpu.userbenchmark.com/SpeedTest/6387/IntelR-CoreTM-i5-3470S-CPU---290GHz	Core i5-3470S	Ivy Bridge	4 	Intel Socket 1155	22 nm	2900&nbsp;MHz	29.0x	64K / 256K / 6144K	65W	Jun 2012	1528	
CPU		Intel	Core i7-3840QM	159	64	944	http://cpu.userbenchmark.com/SpeedTest/2451/IntelR-CoreTM-i7-3840QM-CPU---280GHz	Core i7-3840QM	Ivy Bridge	4  / 8	Intel Socket G2 (988B)	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 8192K	45W	Sep 2012	29099	
CPU		Intel	Xeon E3-1220 V2	160	63.9	391	http://cpu.userbenchmark.com/SpeedTest/3482/IntelR-XeonR-CPU-E3-1220-V2---310GHz	Xeon E3-1220 v2	Ivy Bridge	4 	Intel Socket 1155	22 nm	3100&nbsp;MHz	31.0x	64K / 256K / 8192K	69W	May 2012	5980	
CPU		Intel	Core i7-4800MQ	161	63.8	3698	http://cpu.userbenchmark.com/SpeedTest/3437/IntelR-CoreTM-i7-4800MQ-CPU---270GHz	Core i7-4800MQ	Haswell	4  / 8	Intel Socket G3	22 nm	2700&nbsp;MHz	27.0x	64K / 256K / 8192K	47W	Apr 2013	17998	
CPU	BX80677G4620	Intel	Pentium G4620	162	63.7	453	http://cpu.userbenchmark.com/Intel-Pentium-G4620/Rating/3895	Pentium G4620	Kaby Lake	2  / 4	Intel Socket 1151	14 nm	3700&nbsp;MHz	37.0x	64K / 256K / 3072K	51W	Jan 2017		
CPU	BX80621E52670	Intel	Xeon E5-2670	163	63.6	992	http://cpu.userbenchmark.com/SpeedTest/18501/IntelR-XeonR-CPU-E5-2670-0---260GHz	Xeon E5-2670 v2	Ivy Bridge-EP	10  / 20	Intel Socket 2011	22 nm	2500&nbsp;MHz	25.0x	64K / 256K / 25600K	115W	Sep 2013	5488	
CPU		Intel	Core i5-8250U	164	63.6	348	http://cpu.userbenchmark.com/SpeedTest/338266/IntelR-CoreTM-i5-8250U-CPU---160GHz											10489	
CPU		Intel	Xeon E31240	165	63.5	301	http://cpu.userbenchmark.com/SpeedTest/5243/IntelR-XeonR-CPU-E31240---330GHz												
CPU		Intel	Xeon X5650	166	63.5	2152	http://cpu.userbenchmark.com/SpeedTest/355/IntelR-XeonR-CPU-----------X5650----267GHz	Xeon X5650	Westmere-EP	6  / 12	Intel Socket 1366	32 nm	2666&nbsp;MHz	20.0x	64K / 256K / 12288K	95W	Mar 2010	3899	
CPU		Intel	Core i5-2450P	167	63.3	49	http://cpu.userbenchmark.com/SpeedTest/2795/IntelR-CoreTM-i5-2450P-CPU---320GHz	Core i5-2450P	Sandy Bridge	4 	Intel Socket 1155	32 nm	3200&nbsp;MHz	32.0x	64K / 256K / 6144K	95W	Jan 2012		
CPU	BX80637I53450S	Intel	Core i5-3450S	168	63.2	271	http://cpu.userbenchmark.com/SpeedTest/2071/IntelR-CoreTM-i5-3450S-CPU---280GHz	Core i5-3450S	Ivy Bridge	4 	Intel Socket 1155	22 nm	2800&nbsp;MHz	28.0x	64K / 256K / 6144K	65W	Apr 2012		
CPU		Intel	Xeon E5-2630 v3	169	63.1	232	http://cpu.userbenchmark.com/SpeedTest/22651/IntelR-XeonR-CPU-E5-2630-v3---240GHz											21000	
CPU	BX80662I36100	Intel	Core i3-6100	170	62.4	26651	http://cpu.userbenchmark.com/Intel-Core-i3-6100/Rating/3511	Core i3-6100	Skylake	2  / 4	Intel Socket 1151	14 nm	3700&nbsp;MHz	37.0x	64K / 256K / 4096K	51W	Sep 2015	788	
CPU		Intel	Core i5-4570R	171	61.7	226	http://cpu.userbenchmark.com/SpeedTest/6445/IntelR-CoreTM-i5-4570R-CPU---270GHz	Core i5-4570R	Haswell	4 	Intel BGA1364	22 nm	2700&nbsp;MHz	27.0x	64K / 256K / 4096K	65W	Jun 2013	4700	
CPU		Intel	Core i7-3820QM	172	61.5	701	http://cpu.userbenchmark.com/SpeedTest/4339/IntelR-CoreTM-i7-3820QM-CPU---270GHz	Core i7-3820QM	Ivy Bridge	4  / 8	Intel Socket G2 (988B)	22 nm	2700&nbsp;MHz	27.0x	64K / 256K / 8192K	45W	Apr 2012	17999	
CPU		Intel	Core i7-3740QM	173	61.5	2841	http://cpu.userbenchmark.com/SpeedTest/2919/IntelR-CoreTM-i7-3740QM-CPU---270GHz	Core i7-3740QM	Ivy Bridge	4  / 8	Intel Socket G2 (988B)	22 nm	2700&nbsp;MHz	27.0x	64K / 256K / 6144K	45W	Sep 2012	19399	
CPU	FD9590FHHKWOF	AMD	FX-9590	174	61.5	7657	http://cpu.userbenchmark.com/AMD-FX-9590/Rating/1812	FX-9590	Vishera	8 	AMD Socket AM3+	32 nm	4700&nbsp;MHz	23.5x	384K / 8192K / 8192K	220W	Jul 2013	2899	
CPU		Intel	Core i7-4722HQ	175	61.5	41	http://cpu.userbenchmark.com/SpeedTest/32895/IntelR-CoreTM-i7-4722HQ-CPU---240GHz											10980	
CPU	BX80677G4600	Intel	Pentium G4600	176	61.4	1673	http://cpu.userbenchmark.com/Intel-Pentium-G4600/Rating/3894	Pentium G4600	Kaby Lake	2  / 4	Intel Socket 1151	14 nm	3600&nbsp;MHz	36.0x	64K / 256K / 3072K	51W	Jan 2017		
CPU		Intel	Core i7-4710MQ	177	61.4	5410	http://cpu.userbenchmark.com/SpeedTest/9397/IntelR-CoreTM-i7-4710MQ-CPU---250GHz	Core i7-4710MQ	Haswell	4  / 8	Intel Socket G3	22 nm	2500&nbsp;MHz	25.0x	64K / 256K / 6144K	47W	May 2013	15800	
CPU		Intel	Xeon E5-2643 0	178	61.2	97	http://cpu.userbenchmark.com/SpeedTest/3389/IntelR-XeonR-CPU-E5-2643-0---330GHz												
CPU		Intel	Core i5-3340	179	61	1250	http://cpu.userbenchmark.com/SpeedTest/2710/IntelR-CoreTM-i5-3340-CPU---310GHz	Core i5-3340M	Ivy Bridge	2  / 4	Intel Socket G2 (988B)	22 nm	2700&nbsp;MHz	27.0x	64K / 256K / 3072K	35W	Jan 2013	1429	
CPU		Intel	Core i5-4430	180	60.8	4503	http://cpu.userbenchmark.com/SpeedTest/1920/IntelR-CoreTM-i5-4430-CPU---300GHz	Core i5-4430	Haswell	4 	Intel Socket 1150	22 nm	3000&nbsp;MHz	30.0x	64K / 256K / 6144K	84W	Jun 2013	1290	
CPU		Intel	Xeon E31225	181	60.7	496	http://cpu.userbenchmark.com/SpeedTest/4210/IntelR-XeonR-CPU-E31225---310GHz												
CPU	BX80623I52400	Intel	Core i5-2400	182	60.6	19369	http://cpu.userbenchmark.com/Intel-Core-i5-2400/Rating/803	Core i5-2400	Sandy Bridge	4 	Intel Socket 1155	32 nm	3100&nbsp;MHz	31.0x	64K / 256K / 6144K	95W	Jan 2011	1599	
CPU		Intel	Core i5-6300HQ	183	60.6	11906	http://cpu.userbenchmark.com/SpeedTest/38166/IntelR-CoreTM-i5-6300HQ-CPU---230GHz											7399	
CPU		Intel	Core i7-4700HQ	184	60.6	11507	http://cpu.userbenchmark.com/Intel-Core-i7-4700HQ/Rating/2728	Core i7-4700HQ	Crystalwell	4  / 8	Intel BGA1364	22 nm	2400&nbsp;MHz	24.0x	64K / 256K / 8192K	47W	May 2013	8090	
CPU		Intel	Core i7-3720QM	185	60.5	2701	http://cpu.userbenchmark.com/SpeedTest/1619/IntelR-CoreTM-i7-3720QM-CPU---260GHz	Core i7-3720QM	Ivy Bridge	4  / 8	Intel BGA1224	22 nm	2600&nbsp;MHz	26.0x	64K / 256K / 6144K	45W	Apr 2012	14999	
CPU		Intel	Core i5-3350P	186	60.3	4617	http://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz	Core i5-3350P	Ivy Bridge	4 	Intel Socket 1155	22 nm	3100&nbsp;MHz	31.0x	64K / 256K / 6144K	69W	Sep 2012		
CPU		Intel	Xeon E31230	187	60.3	320	http://cpu.userbenchmark.com/SpeedTest/6750/IntelR-XeonR-CPU-E31230---320GHz												
CPU	BX80646I34370	Intel	Core i3-4370	188	60.1	511	http://cpu.userbenchmark.com/Intel-Core-i3-4370/Rating/2817	Core i3-4370	Haswell	2  / 4	Intel Socket 1150	22 nm	3800&nbsp;MHz	38.0x	64K / 256K / 4096K	54W	Jul 2014		
CPU		Intel	Xeon E31220	189	60.1	348	http://cpu.userbenchmark.com/SpeedTest/6171/IntelR-XeonR-CPU-E31220---310GHz												
CPU		Intel	Core i7-4710HQ	190	59.7	19928	http://cpu.userbenchmark.com/SpeedTest/11499/IntelR-CoreTM-i7-4710HQ-CPU---250GHz	Core i7-4710HQ	Crystalwell	4  / 8	Intel BGA1364	22 nm	2500&nbsp;MHz	25.0x	64K / 256K / 8192K	47W	Apr 2014	11509	
CPU	BX80677G4560	Intel	Pentium G4560	191	59.6	11443	http://cpu.userbenchmark.com/Intel-Pentium-G4560/Rating/3892	Pentium G4560	Kaby Lake	2  / 4	Intel Socket 1151	14 nm	3500&nbsp;MHz	35.0x	64K / 256K / 3072K	51W	Jan 2017	528	
CPU		Intel	Core i7 975	192	59.5	761	http://cpu.userbenchmark.com/SpeedTest/941/IntelR-CoreTM-i7-CPU---------975----333GHz	Core i7-975	Bloomfield	4  / 8	Intel Socket 1366	45 nm	3333&nbsp;MHz	25.0x	64K / 256K / 8192K	130W	Jun 2009		
CPU		Intel	Core i7-4850HQ	193	59.3	241	http://cpu.userbenchmark.com/SpeedTest/7877/IntelR-CoreTM-i7-4850HQ-CPU---230GHz	Core i7-4850HQ	Crystalwell	4  / 8	Intel BGA1364	22 nm	2300&nbsp;MHz	23.0x	64K / 256K / 8192K	47W	Apr 2013		
CPU	CW8064701470702	Intel	Core i7-4700MQ	194	59.2	18961	http://cpu.userbenchmark.com/Intel-Core-i7-4700MQ/Rating/2727	Core i7-4700MQ	Haswell	4  / 8	Intel Socket G3	22 nm	2400&nbsp;MHz	24.0x	64K / 256K / 6144K	47W	May 2013	12400	
CPU	BX80662I36300T	Intel	Core i3-6300T	195	58.7	21	http://cpu.userbenchmark.com/SpeedTest/75733/IntelR-CoreTM-i3-6300T-CPU---330GHz												
CPU	BX80646I34360	Intel	Core i3-4360	196	58.6	450	http://cpu.userbenchmark.com/Intel-Core-i3-4360/Rating/2819	Core i3-4360T	Haswell	2  / 4	Intel Socket 1150	22 nm	3200&nbsp;MHz	32.0x	64K / 256K / 4096K	35W	Jul 2014	1160	
CPU	FD9370FHHKWOF	AMD	FX-9370	197	58.4	2973	http://cpu.userbenchmark.com/AMD-FX-9370/Rating/2005	FX-9370	Vishera	8 	AMD Socket AM3+	32 nm	4400&nbsp;MHz	22.0x	384K / 8192K / 8192K	220W	Jul 2013		
CPU		Intel	Core i5-2320	198	58.3	6095	http://cpu.userbenchmark.com/SpeedTest/1735/IntelR-CoreTM-i5-2320-CPU---300GHz	Core i5-2320	Sandy Bridge	4 	Intel Socket 1155	32 nm	3000&nbsp;MHz	30.0x	64K / 256K / 6144K	95W	Sep 2011	1439	
CPU		Intel	Core i5-3330	199	58.1	7994	http://cpu.userbenchmark.com/SpeedTest/10/IntelR-CoreTM-i5-3330-CPU---300GHz	Core i5-3330	Ivy Bridge	4 	Intel Socket 1155	22 nm	3000&nbsp;MHz	30.0x	64K / 256K / 6144K	77W	Sep 2012	1590	
