CPU-Score	CPU-Cache L1	CPU-Socket	CPU-Cache L3	CPU-Cache L2	CPU-Samples	CPU-Process	CPU-Brand	CPU-Cores	CPU-Type	CPU-URL	CPU-Clock	CPU-Part Number	CPU-Codename	CPU-Multi	CPU-Price	CPU-TDP	CPU-Released	CPU-Name	GPU-L2 Cache	GPU-Shader Processing Units	GPU-Process	GPU-Samples	GPU-Website	GPU-Brand	GPU-Direct X	GPU-Release Price	GPU-TMUs	GPU-PSU	GPU-ROPs	GPU-Max Power	GPU-Texture Rate	GPU-Memory	GPU-GD RATING	GPU-BenchmarkURL	GPU-Core Speed	GPU-Name	GPU-Pixel Rate	GPU-Memory Bandwidth	GPU-Shader	GPU-Name2	GPU-Power Connector	GPU-Type	GPU-Architecture	GPU-Benchmark	GPU-Memory Speed	GPU-Open GL	GPU-Memory Bus	GPU-Memory Type	GAME-Rec-DX	GAME-Website	GAME-Theme	GAME-Min-DX	GAME-Rec-Ram	GAME-Min-CPU0	GAME-Release Date2	GAME-Min-CPU1	GAME-Release Date0	GAME-Release Date1	GAME-Min-GPU1	GAME-Min-GPU0	GAME-Name	GAME-Min-VRam	GAME-Rec-CPU1	GAME-Min-OS	GAME-Rec-CPU0	GAME-Rec-GPU1	GAME-Min-Ram	GAME-Rec-GPU0	GAME-Type	GAME-Rec-OS	GAME-Rec-VRam	GAME-Genre1	GAME-Genre0	Res-Height	Res-Width	FPS_Id	Game-Setting	FPS	Ram	
89.2	64	Intel Socket 1151	6144	256	89081	14	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6600K/Rating/3503	3500	BX80662I56600K	Skylake	35	1745	95	Jul 2015	Core i5-6600K	2048	1920	16	5594	http://www.game-debate.com/hardware/index.php?gid=3585&graphics=GeForce%20GTX%201070%20Asus%20ROG%20Strix%20Gaming%20OC%208GB%20Edition	Asus	12.1		120	500 Watt  33 Amps	64	150	223	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070-Ti/Rating/3943	1657	GeForce GTX 1070 Asus ROG Strix Gaming OC 8GB Edition	119	256.3	5	Asus GTX 1070 Ti 8GB ROG Strix Gaming	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	115	2002	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-16	Ultra	60	24	
86.8	64	Intel Socket 2011-3	15360	256	28312	22	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-5820K/Rating/2579	3300	BX80648I75820K	Haswell-E	33	2920	140	Sep 2014	Core i7-5820K	2048	2560	16	146235	http://www.game-debate.com/hardware/index.php?gid=3550&graphics=GeForce%20GTX%201080%20EVGA%20Founders%208GB%20Edition	Nvidia	12.1	699	160	500 Watt  33 Amps	64	180	277	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1080/Rating/3603	1607	GeForce GTX 1080 EVGA Founders 8GB Edition	111	320.3	5	MSI GTX 1080 8GB Founders Edition	1x 8-pin 	GPU-Config	Pascal P104-400-A1 	126	1251	4.5	256	GDDR5X	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-17	Medium	55	32	
47.7	288	AMD Socket AM3+	8192	6144	57468	32	AMD	2	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555	3500	FD6300WMHKBOX	Vishera	17.5	720	95	Oct 2012	FX-6300	2048	640	28	79629	http://www.game-debate.com/hardware/index.php?gid=2535&graphics=GeForce%20GTX%20750%20Ti%20KFA2%20OC%202GB%20Edition	MSI	12		40	400 Watt  20 Amps	16	60	46	2048	6	http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187	1072	GeForce GTX 750 Ti KFA2 OC 2GB Edition	18	86.4	5	MSI GTX 750 Ti 2GB Gaming	None 	GPU-Config	Maxwell GM107-400-A2 	22.4	1350	4.5	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-19	Medium	70	12	
88	64	Intel Socket 1150	8192	256	105652	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384	4000	BX80646I74790K	Haswell	40	2799	88	May 2014	Core i7-4790K	2048	1920	16	199237	http://www.game-debate.com/hardware/index.php?gid=3505&graphics=GeForce%20GTX%201070	Nvidia	12.1	379	120	500 Watt  33 Amps	64	150	202	8192	0	http://gpu.userbenchmark.com/Nvidia-GTX-1070/Rating/3609	1506	GeForce GTX 1070	108	256.3	5	GTX 1070	1x 8-pin 	GPU-Config	Pascal P104-200-A1 	98.4	2002	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-2	Ultra	100	32	
47.7	288	AMD Socket AM3+	8192	6144	57468	32	AMD	2	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555	3500	FD6300WMHKBOX	Vishera	17.5	720	95	Oct 2012	FX-6300	2048	640	28	79629	http://www.game-debate.com/hardware/index.php?gid=2535&graphics=GeForce%20GTX%20750%20Ti%20KFA2%20OC%202GB%20Edition	MSI	12		40	400 Watt  20 Amps	16	60	46	2048	6	http://gpu.userbenchmark.com/Nvidia-GTX-750-Ti/Rating/2187	1072	GeForce GTX 750 Ti KFA2 OC 2GB Edition	18	86.4	5	MSI GTX 750 Ti 2GB Gaming	None 	GPU-Config	Maxwell GM107-400-A2 	22.4	1350	4.5	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-20	Low	75	12	
80	64	Intel Socket 1151	6144	256	18428	14	Intel	6	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-6600/Rating/3514	3500	BX80662I56600	Skylake	35	1595	95	Jul 2015	Core i5-6600	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2931&graphics=GeForce%20GTX%20960%20Gigabyte%20G1%20Gaming%204GB%20Edition	MSI	12.1		64	400 Watt  29 Amps	32	120	83	4096	9	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1241	GeForce GTX 960 Gigabyte G1 Gaming 4GB Edition	42	112.2	5	MSI GTX 960 4GB Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1024	1280	8081-22	Ultra	60	8	
57.7	384	AMD Socket AM3+	8192	8192	8954	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983	4000	FD8370FRHKBOX	Vishera	20	1250	125	Sep 2014	FX-8370	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=3403&graphics=GeForce%20GTX%20960%20MSI%20Tiger%20OC%204GB%20Edition	MSI	12.1		64	400 Watt  29 Amps	32	120	79	4096	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1178	GeForce GTX 960 MSI Tiger OC 4GB Edition	40	112.2	5	MSI GTX 960 4GB Gaming	1x 8-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-23	Ultra	55	16	
91.7	64	Intel Socket 1151	8192	256	154149	14	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-6700K/Rating/3502	4000	BX80662I76700K	Skylake	40	2430	95	Aug 2015	Core i7-6700K	3072	2816	28	67467	http://www.game-debate.com/hardware/index.php?gid=3057&graphics=GeForce%20GTX%20980%20Ti%20MSI%20Gaming%206GB%20Edition	MSI	12.1	679	176	600 Watt  42 Amps	96	250	225	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1178	GeForce GTX 980 Ti MSI Gaming 6GB Edition	123	340.8	5	MSI GTX 980 Ti 6GB Gaming	2x 8-pin 	GPU-Config	Maxwell GM200-310-A1 	98.8	1775	4.5	384	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-24	Ultra	130	16	
64.8	64	Intel Socket 1155	6144	256	11888	32	Intel	4	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/517/IntelR-CoreTM-i5-2500-CPU---330GHz	3300		Sandy Bridge	33	1590	95	Jan 2011	Core i5-2500	1024	2560	28	33069	http://www.game-debate.com/hardware/index.php?gid=2264&graphics=Radeon%20R9%20390	AMD	12	329	160	600 Watt  42 Amps	64	275	160	8192	0	http://gpu.userbenchmark.com/AMD-R9-390/Rating/3481	1000	Radeon R9 390	64	384	5	R9 390	1x 6-pin + 1x 8-pin 	GPU-Config	GCN 1.1 Grenada PRO 	65.4	1500	4.4	512	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1050	1680	8081-26	Ultra	60	8	
60.3	64	Intel Socket 1155	6144	256	4617	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/SpeedTest/3018/IntelR-CoreTM-i5-3350P-CPU---310GHz	3100		Ivy Bridge	31	0	69	Sep 2012	Core i5-3350P	256	384	28	21238	http://www.game-debate.com/hardware/index.php?gid=1149&graphics=GeForce%20GTX%20650%201GB	Nvidia	12	109	32	400 Watt  29 Amps	16	64	34	1024	5	http://gpu.userbenchmark.com/Nvidia-GTX-650/Rating/3154	1058	GeForce GTX 650 1GB	17	80	5	GTX 650	1x 6-pin 	GPU-Config	Kepler GK107-450-A2 	12.1	1250	4.5	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	720	1280	8081-28	Low	30	0	
73.9	64	Intel Socket 1155	8192	256	32915	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-3770K/Rating/1317	3500	BX80637I73770K	Ivy Bridge	35	2898	77	Apr 2012	Core i7-3770K	2048	2048	28	67467	http://www.game-debate.com/hardware/index.php?gid=2463&graphics=GeForce%20GTX%20980%20MSI%20Gaming%204GB%20Edition	MSI	12.1	579.99	128	500 Watt  42 Amps	64	165	169	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1216	GeForce GTX 980 MSI Gaming 4GB Edition	84	224.4	5	MSI GTX 980 Ti 6GB Gaming	2x 8-pin 	GPU-Config	Maxwell GM204-400-A1 	98.8	1753	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-29	Ultra	60	16	
78	64	Intel Socket 1150	8192	256	36903	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790/Rating/2293	3500	BX80646I74790	Haswell	35	2799	84	May 2014	Core i7-4790	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=3155&graphics=GeForce%20GTX%20970%20Asus%20Turbo%20OC%204GB%20Edition	Asus	12.1	329	104	500 Watt  33 Amps	56	148	128	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1088	GeForce GTX 970 Asus Turbo OC 4GB Edition	69	224.4	5	Asus GTX 970 4GB Turbo OC	2x 6-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-32	Ultra	100	16	
52	384	AMD Socket AM3+	8192	8192	33216	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983	3200	FD8320FRHKBOX	Vishera	16	980	95	Sep 2014	FX-8320	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2487&graphics=GeForce%20GTX%20970%20Zotac%204GB%20Edition	MSI	12.1		104	500 Watt  30 Amps	56	150	126	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1076	GeForce GTX 970 Zotac 4GB Edition	68	224.4	5	MSI GTX 970 4GB Gaming	2x 6-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-34	Ultra	100	16	
57.7	384	AMD Socket AM3+	8192	8192	8954	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8370/Rating/2983	4000	FD8370FRHKBOX	Vishera	20	1250	125	Sep 2014	FX-8370	256	384	28	21238	http://www.game-debate.com/hardware/index.php?gid=1149&graphics=GeForce%20GTX%20650%201GB	Nvidia	12	109	32	400 Watt  29 Amps	16	64	34	1024	5	http://gpu.userbenchmark.com/Nvidia-GTX-650/Rating/3154	1058	GeForce GTX 650 1GB	17	80	5	GTX 650	1x 6-pin 	GPU-Config	Kepler GK107-450-A2 	12.1	1250	4.5	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-35	Medium	30	16	
82.9	64	Intel Socket 1150	6144	256	58793	22	Intel	8	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432	3500	BX80646I54690K	Haswell	35	1715	88	Jun 2014	Core i5-4690K	1536	2880	28	10799	http://www.game-debate.com/hardware/index.php?gid=1988&graphics=GeForce%20GTX%20780%20Ti%20Zotac%20AMP!%20Edition	Nvidia	12		240	600 Watt  42 Amps	48	250	257	3072	0	http://gpu.userbenchmark.com/Nvidia-GTX-780-Ti/Rating/2165	1006	GeForce GTX 780 Ti Zotac AMP! Edition	51	345.6	5	GTX 780 Ti	None 	GPU-Config	Kepler GK110-425-B1 	71	1800	4.5	384	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	900	1440	8081-36	Ultra	125	8	
47.7	288	AMD Socket AM3+	8192	6144	57468	32	AMD	2	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-6300/Rating/1555	3500	FD6300WMHKBOX	Vishera	17.5	720	95	Oct 2012	FX-6300	512	384	28	2908	http://www.game-debate.com/hardware/index.php?gid=2423&graphics=Radeon%20R7%20250%20MSI%20OC%201GB%20Edition	AMD	12		24	400 Watt  18 Amps	8	59	26	1024	5	http://gpu.userbenchmark.com/SpeedTest/8884/AMD-Radeon-R7-200	1000	Radeon R7 250 MSI OC 1GB Edition	9	73.6	5	R7 250E	None 	GPU-Config	GCN 1.1 Oland XT 	11.8	1150	4.4	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1024	1280	8081-37	Low	55	8	
88	64	Intel Socket 1150	8192	256	105652	22	Intel	4	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i7-4790K/Rating/2384	4000	BX80646I74790K	Haswell	40	2799	88	May 2014	Core i7-4790K	3072	2816	28	67467	http://www.game-debate.com/hardware/index.php?gid=3080&graphics=GeForce%20GTX%20980%20Ti%20Gigabyte%20G1%20Gaming%206GB%20Edition	MSI	12.1	690	176	600 Watt  42 Amps	96	250	227	6144	0	http://gpu.userbenchmark.com/Nvidia-GTX-980-Ti/Rating/3439	1190	GeForce GTX 980 Ti Gigabyte G1 Gaming 6GB Edition	124	336.6	5	MSI GTX 980 Ti 6GB Gaming	2x 8-pin 	GPU-Config	Maxwell GM200-310-A1 	98.8	1753	4.5	384	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-38	Ultra	60	16	
82.9	64	Intel Socket 1150	6144	256	58793	22	Intel	8	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432	3500	BX80646I54690K	Haswell	35	1715	88	Jun 2014	Core i5-4690K	1024	1024	28	103842	http://www.game-debate.com/hardware/index.php?gid=2983&graphics=GeForce%20GTX%20960%20Palit%20JetStream%204GB%20Edition	MSI	12.1		64	400 Watt  29 Amps	32	120	75	4096	8	http://gpu.userbenchmark.com/Nvidia-GTX-960/Rating/3165	1127	GeForce GTX 960 Palit JetStream 4GB Edition	38	112.2	5	MSI GTX 960 4GB Gaming	1x 6-pin 	GPU-Config	Maxwell GM206-300-A1 	39.7	1753	4.5	128	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-39	Ultra	60	8	
56.5	384	AMD Socket AM3+	8192	8192	78150	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8350/Rating/1489	4000	FD8350FRHKBOX	Vishera	20	1098	125	Oct 2012	FX-8350	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2516&graphics=GeForce%20GTX%20970%20Gigabyte%20WindForce%203X%20OC%204GB%20Edition	Gigabyte	12.1		104	550 Watt  30 Amps	56	150	130	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1114	GeForce GTX 970 Gigabyte WindForce 3X OC 4GB Edition	70	224.4	5	Gigabyte GTX 970 4GB OC Windforce	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-40	Ultra	65	16	
82.9	64	Intel Socket 1150	6144	256	58793	22	Intel	8	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i5-4690K/Rating/2432	3500	BX80646I54690K	Haswell	35	1715	88	Jun 2014	Core i5-4690K	1792	1664	28	215474	http://www.game-debate.com/hardware/index.php?gid=2498&graphics=GeForce%20GTX%20970%20Gigabyte%20G1%20Gaming%204GB%20Edition	Gigabyte	12.1		104	550 Watt  30 Amps	56	150	138	4096	0	http://gpu.userbenchmark.com/Nvidia-GTX-970/Rating/2577	1178	GeForce GTX 970 Gigabyte G1 Gaming 4GB Edition	74	224.4	5	Gigabyte GTX 970 4GB G1 Gaming	1x 6-pin + 1x 8-pin 	GPU-Config	Maxwell GM204-200-A1 	64.6	1753	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-42	Ultra	70	8	
52	384	AMD Socket AM3+	8192	8192	33216	32	AMD	4	CPU-Config	http://cpu.userbenchmark.com/AMD-FX-8320/Rating/1983	3200	FD8320FRHKBOX	Vishera	16	980	95	Sep 2014	FX-8320	512	1344	28	1101	http://www.game-debate.com/hardware/index.php?gid=959&graphics=GeForce%20GTX%20670%20MSI%20OC%20Edition	Nvidia	12		112	500 Watt  30 Amps	32	170	117	2048	8	http://gpu.userbenchmark.com/SpeedTest/7956/NVIDIA-GeForce-GTX-670M	965	GeForce GTX 670 MSI OC Edition	33	192.3	5	GTX 670M	None 	GPU-Config	Kepler GK104-325-A2 	13.3	1502	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	1080	1920	8081-47	High	60	8	
54.6	64	Intel Socket 1150	3072	256	6344	22	Intel	2	CPU-Config	http://cpu.userbenchmark.com/Intel-Core-i3-4150/Rating/2309	2900	BX80646I34150	Haswell	29	10780	35	May 2014	Core i3-4150	512	1536	28	10502	http://www.game-debate.com/hardware/index.php?gid=909&graphics=GeForce%20GTX%20680%20Twin%20Frozr%20OC%20Edition	Nvidia	12		128	550 Watt  38 Amps	32	195	144	2048	9	http://gpu.userbenchmark.com/Nvidia-GTX-680/Rating/3148	1058	GeForce GTX 680 Twin Frozr OC Edition	36	192.3	5	GTX 680	None 	GPU-Config	Kepler GK104-400-A2 	45.1	1502	4.5	256	GDDR5	11.1	http://www.game-debate.com/games/index.php?g_id=8081&game=Star%20Wars:%20Battlefront	Sci fi	11	16	Core i3-6300T 3.3GHz	Nov-19-2015	FX-4350	Nov-20-2015	Nov-17-2015	Radeon HD 7850	GeForce GTX 660	Star Wars: Battlefront	2	FX-8370	Win 7 64	Core i5-6600 3.3GHz	Radeon R9 290	8	GeForce GTX 970 4GB	Game-Info	Win 10 64	4		Shooter	2160	7680	8081-49	Ultra	60	8	
